ApplicantID,Applicant Full Name,Application Status,Application Date,Application Year,Application Month,Days Since Application,Gender,Age At Application,Education Level,Years Of Experience,Current Job Department,Education Score,Experience Score,Candidate Score,Age Advantage Score,Candidate Ranking score,Candidate Ranking Category,Expected Salary Band,Is Selected Flag,Is Rejected Flag
2696,Michael Henderson,Interviewing,2023-07-17,2023,7,861,Female,35,High School,19,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,0
2697,Richard Jones,Pending Review,2023-06-03,2023,6,905,Other,55,Master's Degree,20,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
2698,Leonard Acosta,Offered,2023-07-30,2023,7,848,Male,23,High School,19,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,1,0
2699,Nancy Coleman,Interviewing,2023-05-06,2023,5,933,Female,51,PhD,17,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
2700,Jennifer Perez,Offered,2023-05-10,2023,5,929,Male,53,Bachelor's Degree,14,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,1,0
2701,Jason Bowman,Rejected,2023-07-21,2023,7,857,Other,38,Master's Degree,20,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",Mid Range,0,1
2702,Andrew Rodriguez,Interviewing,2023-05-29,2023,5,910,Other,21,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
2703,Katherine Baker,Interviewing,2023-08-03,2023,8,844,Other,31,PhD,7,multimedia,5,3,3.8,3,6.395,"Strong fit, top candidates",High Range,0,0
2704,Michelle Miller,Rejected,2023-07-27,2023,7,851,Other,56,Master's Degree,0,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,High Range,0,1
2705,Vanessa Jones,Rejected,2023-05-07,2023,5,932,Other,49,Master's Degree,7,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,0,1
2706,Eric Carpenter,Pending Review,2023-06-30,2023,6,878,Female,20,Master's Degree,7,dispensing,4,3,3.4,1,5.3,Good candidates,High Range,0,0
2707,Joel Schmidt,Rejected,2023-06-02,2023,6,906,Female,25,High School,10,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,0,1
2708,Kimberly Mcintyre,Pending Review,2023-06-27,2023,6,881,Other,39,Master's Degree,15,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,0,0
2709,Faith Brown,Interviewing,2023-07-31,2023,7,847,Male,50,Master's Degree,7,agricultural,4,3,3.4,1,5.3,Good candidates,High Range,0,0
2710,Mindy Lee,Offered,2023-07-18,2023,7,860,Male,26,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,1,0
2711,James White,Interviewing,2023-07-10,2023,7,868,Male,53,High School,20,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
2712,Mary Miller,Pending Review,2023-06-20,2023,6,888,Female,26,Bachelor's Degree,18,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,0
2713,Emily Alvarez,In Review,2023-05-29,2023,5,910,Female,32,Master's Degree,16,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
2714,Jessica Davis,Interviewing,2023-06-11,2023,6,897,Male,32,PhD,9,international aid,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,0
2715,Courtney Castillo,Pending Review,2023-07-11,2023,7,867,Female,55,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
2716,Jeremy Douglas,Offered,2023-06-05,2023,6,903,Other,60,PhD,19,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
2717,Jose Gomez,Rejected,2023-05-30,2023,5,909,Other,34,High School,16,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,1
2718,Eric Rivera,Interviewing,2023-06-17,2023,6,891,Other,43,Bachelor's Degree,16,research (medical),3,5,4.2,2,7.12,"Strong fit, top candidates",High Range,0,0
2719,Steven Brown,Rejected,2023-07-20,2023,7,858,Male,50,PhD,12,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,1
2720,Lauren Adams,Interviewing,2023-05-10,2023,5,929,Male,56,Bachelor's Degree,4,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,Mid Range,0,0
2721,Heather Cochran,Offered,2023-07-14,2023,7,864,Male,55,Bachelor's Degree,19,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,1,0
2722,Bryan Hodges,Pending Review,2023-07-27,2023,7,851,Male,19,High School,2,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,0
2723,Shane Hall,Pending Review,2023-07-20,2023,7,858,Male,27,PhD,16,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
2724,Laura Barber,Rejected,2023-06-03,2023,6,905,Female,34,Master's Degree,2,Not Mentioned,4,2,2.8,3,4.8,Good candidates,Mid Range,0,1
2725,Jennifer Ward,Offered,2023-07-16,2023,7,862,Male,54,Bachelor's Degree,9,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,1,0
2726,Taylor Kelley,Offered,2023-06-27,2023,6,881,Other,18,PhD,19,secondary school,5,5,5,1,7.95,"Strong fit, top candidates",High Range,1,0
2727,Elizabeth Martinez,Interviewing,2023-08-05,2023,8,842,Female,19,PhD,8,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
2728,Anthony Jennings,Pending Review,2023-05-29,2023,5,910,Other,54,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
2729,Michael Pittman,Pending Review,2023-07-15,2023,7,863,Female,46,Bachelor's Degree,3,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,High Range,0,0
2730,Crystal Rice,Offered,2023-07-31,2023,7,847,Other,37,Master's Degree,6,Not Mentioned,4,3,3.4,2,5.5,Good candidates,High Range,1,0
2731,Lucas Huffman,Rejected,2023-08-04,2023,8,843,Other,59,PhD,17,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,1
2732,Alexander Martin,Rejected,2023-05-29,2023,5,910,Male,53,High School,2,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,1
2733,David Holland,Pending Review,2023-06-29,2023,6,879,Female,21,PhD,12,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
2734,Angela Smith,Interviewing,2023-05-28,2023,5,911,Other,39,PhD,17,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,0,0
2735,Emily Cordova,Offered,2023-05-29,2023,5,910,Female,31,Master's Degree,14,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,1,0
2736,Jose Hunter,Rejected,2023-07-20,2023,7,858,Other,25,Master's Degree,20,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,1
2737,Kayla Allen,In Review,2023-06-15,2023,6,893,Female,54,Bachelor's Degree,0,land,3,1,1.8,1,2.99,Weak candidates,High Range,0,0
2738,Adam Thompson,Rejected,2023-06-03,2023,6,905,Male,40,Master's Degree,12,land/geomatics,4,5,4.6,2,7.53,"Strong fit, top candidates",Mid Range,0,1
2739,Anna Romero,Rejected,2023-05-15,2023,5,924,Other,48,Master's Degree,6,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,0,1
2740,Karen Morton,Offered,2023-06-16,2023,6,892,Other,59,Master's Degree,20,land,4,5,4.6,1,7.33,"Strong fit, top candidates",High Range,1,0
2741,Christian Richards,In Review,2023-05-24,2023,5,915,Male,40,High School,10,Not Mentioned,1,4,2.8,2,4.6,Good candidates,High Range,0,0
2742,Lauren Ross,Rejected,2023-08-02,2023,8,845,Male,34,High School,16,adult education,1,5,3.4,3,5.87,Good candidates,High Range,0,1
2743,Gregory Bailey,Offered,2023-07-19,2023,7,859,Other,47,High School,2,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,1,0
2744,Jonathan Thompson,Pending Review,2023-05-09,2023,5,930,Other,32,PhD,10,wellsite,5,4,4.4,3,6.98,"Strong fit, top candidates",Mid Range,0,0
2745,Daniel Butler,Interviewing,2023-05-09,2023,5,930,Female,42,Bachelor's Degree,19,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
2746,Barbara Cruz,Rejected,2023-06-26,2023,6,882,Male,25,High School,10,Not Mentioned,1,4,2.8,3,4.8,Good candidates,Mid Range,0,1
2747,Tammy Wallace,Interviewing,2023-06-08,2023,6,900,Other,25,Bachelor's Degree,2,Not Mentioned,3,2,2.4,3,4.2,Good candidates,High Range,0,0
2748,Michael Jenkins,Offered,2023-05-16,2023,5,923,Female,55,Bachelor's Degree,1,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,High Range,1,0
2749,Bradley Chandler,In Review,2023-07-22,2023,7,856,Other,47,Bachelor's Degree,19,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
2750,Kayla Collins,Rejected,2023-07-20,2023,7,858,Male,29,PhD,17,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,1
2751,Jason White,In Review,2023-06-11,2023,6,897,Female,54,Master's Degree,18,systems,4,5,4.6,1,7.56,"Strong fit, top candidates",Mid Range,0,0
2752,Amy Knight,Interviewing,2023-05-10,2023,5,929,Other,29,Master's Degree,19,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
2753,Francisco Moore,Rejected,2023-07-10,2023,7,868,Other,53,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,1
2754,Jeremiah Gonzalez,Offered,2023-06-29,2023,6,879,Female,51,High School,8,Not Mentioned,1,4,2.8,1,4.4,Good candidates,Mid Range,1,0
2755,Chelsea Mata,Pending Review,2023-05-10,2023,5,929,Female,31,Bachelor's Degree,19,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,0
2756,Ashley Brown,Rejected,2023-06-06,2023,6,902,Female,59,Bachelor's Degree,0,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,High Range,0,1
2757,Michael Salazar,Interviewing,2023-06-29,2023,6,879,Female,25,Bachelor's Degree,17,general practice,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
2758,Michael Lee,Interviewing,2023-05-10,2023,5,929,Female,19,High School,20,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
2759,David Perez,Rejected,2023-06-29,2023,6,879,Other,41,High School,6,nutritional,1,3,2.2,2,3.975,Weak candidates,High Range,0,1
2760,Jose Henson,Rejected,2023-05-12,2023,5,927,Other,23,PhD,1,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,0,1
2761,Ronald Perry,Pending Review,2023-08-03,2023,8,844,Male,26,PhD,7,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,0
2762,Brandon Hernandez,Offered,2023-07-24,2023,7,854,Female,40,Bachelor's Degree,6,Not Mentioned,3,3,3,2,4.9,Good candidates,High Range,1,0
2763,Sean Ford,Offered,2023-07-16,2023,7,862,Male,28,Bachelor's Degree,12,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,1,0
2764,William White,Interviewing,2023-06-11,2023,6,897,Female,52,PhD,7,Not Mentioned,5,3,3.8,1,5.9,Good candidates,High Range,0,0
2765,Nicholas Davis,Offered,2023-07-03,2023,7,875,Other,58,Master's Degree,15,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
2766,John Roberts,Rejected,2023-05-15,2023,5,924,Other,43,Bachelor's Degree,0,Not Mentioned,3,1,1.8,2,3.1,Weak candidates,Mid Range,0,1
2767,Jennifer Pollard,In Review,2023-06-12,2023,6,896,Other,26,Master's Degree,16,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
2768,Jennifer Gibson,In Review,2023-05-16,2023,5,923,Female,20,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
2769,Zoe Patel,In Review,2023-06-11,2023,6,897,Female,36,Master's Degree,13,broadcasting/film/video,4,5,4.6,2,7.415,"Strong fit, top candidates",Mid Range,0,0
2770,Adriana Thomas,Pending Review,2023-06-29,2023,6,879,Female,23,Master's Degree,0,adult,4,1,2.2,1,3.5,Weak candidates,Mid Range,0,0
2771,Austin Arnold,Interviewing,2023-07-18,2023,7,860,Female,57,Master's Degree,1,hospital,4,1,2.2,1,3.5,Weak candidates,High Range,0,0
2772,Sherri James,In Review,2023-06-16,2023,6,892,Other,29,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,High Range,0,0
2773,Holly George,Interviewing,2023-06-16,2023,6,892,Male,35,PhD,20,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
2774,Jeremy Mosley,Pending Review,2023-05-23,2023,5,916,Other,51,Bachelor's Degree,5,Not Mentioned,3,3,3,1,4.7,Good candidates,Mid Range,0,0
2775,Jeremy Jones,Rejected,2023-07-03,2023,7,875,Other,59,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,1
2776,Thomas Gallegos,Rejected,2023-07-03,2023,7,875,Male,31,High School,11,electronics,1,5,3.4,3,6.04,"Strong fit, top candidates",Mid Range,0,1
2777,Angela Taylor,In Review,2023-08-04,2023,8,843,Other,23,PhD,15,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
2778,Matthew Keller,In Review,2023-07-23,2023,7,855,Male,54,PhD,8,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
2779,Angela Ross,Rejected,2023-08-03,2023,8,844,Female,36,Master's Degree,1,Not Mentioned,4,1,2.2,2,3.7,Weak candidates,Mid Range,0,1
2780,Ashley Steele,In Review,2023-06-24,2023,6,884,Female,25,Bachelor's Degree,11,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,0
2781,Daniel Shelton,Offered,2023-06-18,2023,6,890,Male,49,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,1,0
2782,Gene Ward,Interviewing,2023-07-12,2023,7,866,Male,57,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,Mid Range,0,0
2783,Lee Johnson,Rejected,2023-07-21,2023,7,857,Other,28,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,0,1
2784,Eric Thomas,Offered,2023-06-03,2023,6,905,Female,58,PhD,4,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,1,0
2785,Tammy Perry,Interviewing,2023-07-08,2023,7,870,Male,32,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,0,0
2786,Randall Martinez,Interviewing,2023-05-26,2023,5,913,Male,59,Master's Degree,20,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
2787,Danielle Stevens,Rejected,2023-07-11,2023,7,867,Female,28,PhD,14,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,1
2788,Karen Jones,Offered,2023-07-04,2023,7,874,Other,41,Bachelor's Degree,14,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,1,0
2789,Cynthia Cruz,Interviewing,2023-05-15,2023,5,924,Other,40,High School,3,Not Mentioned,1,2,1.6,2,2.8,Weak candidates,High Range,0,0
2790,Christopher Sanders,In Review,2023-06-26,2023,6,882,Other,39,Master's Degree,5,Not Mentioned,4,3,3.4,2,5.5,Good candidates,Mid Range,0,0
2791,Alfred Berg,Rejected,2023-07-25,2023,7,853,Other,33,High School,3,Not Mentioned,1,2,1.6,3,3,Weak candidates,High Range,0,1
2792,Amber Williams,In Review,2023-06-13,2023,6,895,Other,57,High School,10,Not Mentioned,1,4,2.8,1,4.4,Good candidates,Mid Range,0,0
2793,Traci Jones,Pending Review,2023-06-15,2023,6,893,Male,25,Master's Degree,16,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
2794,Tony Lucero,Offered,2023-07-29,2023,7,849,Other,27,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,High Range,1,0
2795,Lisa Graham,Interviewing,2023-06-13,2023,6,895,Female,36,Bachelor's Degree,3,research (physical sciences),3,2,2.4,2,4.24,Good candidates,High Range,0,0
2796,Michael Johnson,Rejected,2023-05-08,2023,5,931,Male,33,Bachelor's Degree,5,Not Mentioned,3,3,3,3,5.1,Good candidates,High Range,0,1
2797,Mary Randall,Offered,2023-05-29,2023,5,910,Male,39,PhD,9,Not Mentioned,5,4,4.4,2,7,"Strong fit, top candidates",Mid Range,1,0
2798,Megan Diaz,Offered,2023-05-14,2023,5,925,Other,36,High School,10,Not Mentioned,1,4,2.8,2,4.6,Good candidates,Mid Range,1,0
2799,John Mccarthy,Rejected,2023-08-01,2023,8,846,Other,58,High School,17,maintenance,1,5,3.4,1,5.3,Good candidates,High Range,0,1
2800,Vincent Roberts,In Review,2023-06-07,2023,6,901,Other,31,PhD,6,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",Mid Range,0,0
2801,Michael Richardson,Interviewing,2023-06-15,2023,6,893,Female,38,High School,4,Not Mentioned,1,2,1.6,2,2.8,Weak candidates,Mid Range,0,0
2802,Joseph Duarte,Pending Review,2023-08-01,2023,8,846,Female,54,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,0,0
2803,Joseph Ochoa,Offered,2023-07-06,2023,7,872,Female,29,PhD,1,Not Mentioned,5,1,2.6,3,4.5,Good candidates,Mid Range,1,0
2804,Tina Coleman,Offered,2023-07-24,2023,7,854,Male,59,Bachelor's Degree,1,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,Mid Range,1,0
2805,Brianna Le,Pending Review,2023-08-02,2023,8,845,Other,59,High School,20,counselling,1,5,3.4,1,5.3,Good candidates,High Range,0,0
2806,Monique Wells,In Review,2023-07-15,2023,7,863,Other,28,Master's Degree,1,communications,4,1,2.2,3,3.9,Weak candidates,Mid Range,0,0
2807,Jennifer Ortiz,Pending Review,2023-07-12,2023,7,866,Male,52,High School,5,wellsite,1,3,2.2,1,3.39,Weak candidates,Mid Range,0,0
2808,Lindsay Paul,In Review,2023-08-04,2023,8,843,Other,43,Bachelor's Degree,3,Not Mentioned,3,2,2.4,2,4,Good candidates,Mid Range,0,0
2809,Robert Campbell,Interviewing,2023-05-21,2023,5,918,Other,56,Bachelor's Degree,19,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
2810,Daniel Velez,Interviewing,2023-06-09,2023,6,899,Other,49,Bachelor's Degree,2,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,High Range,0,0
2811,Danielle Lee,Interviewing,2023-05-17,2023,5,922,Female,47,Master's Degree,9,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,0,0
2812,Jose Anthony,Pending Review,2023-08-02,2023,8,845,Male,43,Bachelor's Degree,6,Not Mentioned,3,3,3,2,4.9,Good candidates,High Range,0,0
2813,Cassandra Diaz,Pending Review,2023-07-29,2023,7,849,Male,44,Bachelor's Degree,11,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
2814,Ryan Owens,Rejected,2023-06-21,2023,6,887,Male,24,Master's Degree,0,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,High Range,0,1
2815,Melanie Hill,Rejected,2023-07-29,2023,7,849,Male,27,Master's Degree,17,advertising,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,1
2816,Connie Rhodes,Offered,2023-06-09,2023,6,899,Female,22,High School,5,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,1,0
2817,Gregory Campbell,Interviewing,2023-06-10,2023,6,898,Male,33,Master's Degree,8,Not Mentioned,4,4,4,3,6.6,"Strong fit, top candidates",High Range,0,0
2818,Kelly Davies,Rejected,2023-07-03,2023,7,875,Other,37,Bachelor's Degree,4,Not Mentioned,3,2,2.4,2,4,Good candidates,Mid Range,0,1
2819,Amy Smith,Interviewing,2023-06-13,2023,6,895,Other,22,High School,17,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
2820,Bradley Thompson,Pending Review,2023-05-08,2023,5,931,Other,48,PhD,11,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
2821,Daniel Knox,Offered,2023-05-13,2023,5,926,Other,50,High School,9,music,1,4,2.8,1,4.47,Good candidates,Mid Range,1,0
2822,Christopher Carroll,Rejected,2023-05-10,2023,5,929,Male,55,High School,20,maintenance (IT),1,5,3.4,1,5.64,Good candidates,Mid Range,0,1
2823,Diamond Shannon,Pending Review,2023-05-29,2023,5,910,Other,36,PhD,10,Not Mentioned,5,4,4.4,2,7,"Strong fit, top candidates",Mid Range,0,0
2824,Nathan Contreras,Rejected,2023-07-08,2023,7,870,Male,18,Bachelor's Degree,11,dance movement,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,1
2825,Christopher Murphy,Pending Review,2023-05-12,2023,5,927,Male,22,High School,18,higher education,1,5,3.4,1,5.47,Good candidates,High Range,0,0
2826,Susan Guerrero,Rejected,2023-06-25,2023,6,883,Female,38,High School,4,Not Mentioned,1,2,1.6,2,2.8,Weak candidates,High Range,0,1
2827,Mark Jennings,Interviewing,2023-05-20,2023,5,919,Male,56,Master's Degree,17,fashion/clothing,4,5,4.6,1,7.215,"Strong fit, top candidates",High Range,0,0
2828,Brianna Carlson,Pending Review,2023-06-09,2023,6,899,Male,33,PhD,14,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
2829,Jennifer Robbins,Offered,2023-06-06,2023,6,902,Other,30,Master's Degree,12,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,1,0
2830,Jessica Riggs,Rejected,2023-06-09,2023,6,899,Male,41,PhD,1,Not Mentioned,5,1,2.6,2,4.3,Good candidates,Mid Range,0,1
2831,Desiree Marquez,Interviewing,2023-06-19,2023,6,889,Male,21,PhD,13,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
2832,John Hoover,Pending Review,2023-07-29,2023,7,849,Female,25,Bachelor's Degree,11,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
2833,Alicia Bush,Interviewing,2023-07-15,2023,7,863,Other,40,Bachelor's Degree,13,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
2834,Luke Rice,Pending Review,2023-05-27,2023,5,912,Other,23,PhD,12,physiological,5,5,5,1,8.325,"Strong fit, top candidates",High Range,0,0
2835,Mark Price,In Review,2023-07-13,2023,7,865,Male,21,High School,4,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,0
2836,Cameron Brooks,Offered,2023-06-07,2023,6,901,Other,37,High School,0,Not Mentioned,1,1,1,2,1.9,Weak candidates,Mid Range,1,0
2837,Jeffrey Simon,Offered,2023-06-18,2023,6,890,Other,26,Master's Degree,12,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,1,0
2838,Karl Rivera,Rejected,2023-06-30,2023,6,878,Female,22,Bachelor's Degree,1,electrical,3,1,1.8,1,3.08,Weak candidates,High Range,0,1
2839,Jose Burke,Offered,2023-07-01,2023,7,877,Female,27,High School,16,rural practice,1,5,3.4,3,5.87,Good candidates,Mid Range,1,0
2840,Jaclyn Daugherty,Rejected,2023-05-26,2023,5,913,Other,40,High School,6,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,Mid Range,0,1
2841,Amanda Johnson,Interviewing,2023-05-09,2023,5,930,Female,55,Bachelor's Degree,6,Not Mentioned,3,3,3,1,4.7,Good candidates,High Range,0,0
2842,Sherry Davis,In Review,2023-06-05,2023,6,903,Female,30,High School,9,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,0,0
2843,Paige Martinez,Pending Review,2023-07-12,2023,7,866,Other,55,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
2844,William Reynolds,Offered,2023-07-18,2023,7,860,Other,31,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,1,0
2845,Tara Montoya,In Review,2023-07-20,2023,7,858,Other,40,Master's Degree,16,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,0,0
