Employee ID,Employee Name,Survey Date,Survey Year,Survey Month,Engagement Score,Rolling 3Month Engagement Avg,Previous Engagement Score,Engagement Improvement Score,Engagement Improving Level,Low Engagement Flag,Satisfaction Score,Previous_Satisfaction_Score,Satisfaction Improvement Score,Satisfaction Improvement Level,Work-Life Balance Score,Previous WLB Score,WLB Improvement Score,WLB Improvement Level,Composite Engagement Risk Score,Engagement Risk Level,Risk Employee Flag,Days Since Survey
2682,Keagan Hutchinson,2022-11-02,2022,11,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1118
2683,Charlize Ballard,2022-12-23,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1067
2684,Kendrick Pollard,2022-09-14,2022,9,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1167
2685,Meadow Reed,2023-07-09,2023,7,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,869
2686,Ryker Hopkins,2023-01-23,2023,1,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,1036
2687,Bruno Ashley,2023-02-20,2023,2,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1008
2688,Luciana Steele,2022-11-21,2022,11,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,1099
2689,Johnathon Serrano,2022-10-06,2022,10,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1145
2690,Joaquin Cuevas,2022-10-29,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,1122
2691,Soren Downs,2022-12-21,2022,12,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1069
2692,Ralph Stone,2023-05-04,2023,5,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.9,Needs monitoring,0,935
2693,Malcolm Rivas,2022-11-06,2022,11,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1114
2694,Adam Beltran,2022-12-29,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,1061
2695,Isis Ortega,2022-12-04,2022,12,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1086
2696,Meadow Delgado,2023-05-13,2023,5,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,926
2697,Benjamin Goodman,2023-05-30,2023,5,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,909
2698,Jaycee Alexander,2023-05-24,2023,5,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.7,Employee is engaged,0,915
2699,Cannon Gray,2022-12-07,2022,12,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,1.8,Employee At-Risk,1,1083
2700,Brynn Kennedy,2023-01-17,2023,1,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,1042
2701,Branden Ali,2023-07-20,2023,7,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,858
2702,Sophie Carrillo,2023-04-12,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,957
2703,Saul Shaw,2023-05-27,2023,5,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,2.8,Employee At-Risk,1,912
2704,Isla Mcdaniel,2022-09-14,2022,9,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,1167
2705,Lea Cantu,2023-07-08,2023,7,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,870
2706,Yadiel Riggs,2022-12-18,2022,12,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1072
2707,Annalise Olsen,2023-01-28,2023,1,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1031
2708,Theodore Castro,2023-01-15,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,1044
2709,Emily Freeman,2022-08-28,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1184
2710,Madyson Yates,2022-08-12,2022,8,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,1200
2711,Rachel Bowers,2023-02-07,2023,2,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1021
2712,Helen Humphrey,2023-06-24,2023,6,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,884
2713,Abagail Villanueva,2022-12-22,2022,12,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,1068
2714,Julie Lloyd,2022-10-20,2022,10,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1131
2715,Alejandro Wilkinson,2023-01-11,2023,1,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,1048
2716,Yadiel Mata,2022-09-28,2022,9,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,1153
2717,Colt Sutton,2023-07-25,2023,7,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,853
2718,Madalyn Prince,2023-06-01,2023,6,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4,Employee is engaged,0,907
2719,Clara Stewart,2022-11-09,2022,11,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,5,Employee is engaged,0,1111
2720,Cheyenne Herman,2022-12-12,2022,12,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.8,Employee At-Risk,1,1078
2721,Emerson Zavala,2023-03-26,2023,3,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,974
2722,Sawyer Oneal,2022-12-18,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1072
2723,Kyleigh Mathis,2023-01-31,2023,1,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,1028
2724,Maximus Mcdowell,2023-01-01,2023,1,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,1058
2725,Dean Little,2023-01-30,2023,1,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,1029
2726,Martin Herrera,2023-07-29,2023,7,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,849
2727,Uriah Briggs,2023-06-17,2023,6,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,891
2728,Kianna Little,2022-12-03,2022,12,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.3,Employee At-Risk,1,1087
2729,David Kirk,2023-02-24,2023,2,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,1004
2730,Alexandra Bryant,2022-09-16,2022,9,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.7,Employee At-Risk,1,1165
2731,Denzel Jensen,2023-04-26,2023,4,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,943
2732,Fletcher Maxwell,2022-11-04,2022,11,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,1116
2733,Davian Davis,2023-04-03,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,966
2734,Maxim Mooney,2023-05-14,2023,5,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,2.2,Employee At-Risk,1,925
2735,Santiago Rosales,2023-06-02,2023,6,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,906
2736,Zara Werner,2022-11-26,2022,11,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3,Needs monitoring,0,1094
2737,Darian Hansen,2022-09-20,2022,9,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1161
2738,Kaeden Branch,2023-03-16,2023,3,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,984
2739,Gabriel Swanson,2023-06-26,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,882
2740,Madyson Chapman,2023-06-06,2023,6,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,902
2741,Kellen Hill,2022-10-09,2022,10,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,1142
2742,Samir Gray,2022-11-25,2022,11,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,1095
2743,Stephanie Hampton,2022-08-31,2022,8,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1181
2744,Walter Mayo,2023-06-25,2023,6,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,883
2745,Harley Greer,2023-01-13,2023,1,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1046
2746,Misael Pratt,2023-07-13,2023,7,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,865
2747,Sneha Jhaveri,2023-05-13,2023,5,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,926
2748,Melinda Saar-Beckles,2023-08-04,2023,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,4.1,Employee is engaged,0,843
2749,Elizabeth Meads,2023-06-24,2023,6,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,884
2750,Patrick Moran,2023-07-11,2023,7,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,867
2751,Mathew Linden,2022-12-27,2022,12,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.2,Employee At-Risk,1,1063
2752,Adeel Osturnka,2023-05-07,2023,5,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,932
2753,Lisa Cornett,2023-05-05,2023,5,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,934
2754,Louis Punjabhi,2023-02-14,2023,2,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,1014
2755,Michael Carey,2022-12-15,2022,12,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,1075
2756,Earnest Hankard,2022-10-30,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1121
2757,Kimberly Beak,2023-04-30,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,939
2758,Jonathan R LeBel,2023-02-15,2023,2,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1013
2759,Rick Stoica,2022-11-06,2022,11,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1114
2760,Adil Sahoo,2022-09-26,2022,9,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,1155
2761,Barbara Gaul,2023-02-15,2023,2,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,1013
2762,Carla Demita,2023-01-08,2023,1,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.2,Employee At-Risk,1,1051
2763,Paula Gross,2022-08-05,2022,8,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.4,Needs monitoring,0,1207
2764,Francesco A Barone,2022-10-22,2022,10,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.8,Employee At-Risk,1,1129
2765,Rex England,2023-01-05,2023,1,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1054
2766,Trina Hendrickson,2022-09-22,2022,9,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4,Employee is engaged,0,1159
2767,Colleen Volk,2022-12-14,2022,12,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.2,Needs monitoring,0,1076
2768,Jean Engdahl,2022-08-20,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1192
2769,Paris Blake,2022-08-07,2022,8,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1205
2770,Neveah Bird,2023-02-25,2023,2,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1003
2771,Tia Potter,2023-01-28,2023,1,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,1031
2772,Alexandra Bean,2023-04-25,2023,4,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,944
2773,Tony Grimes,2023-05-29,2023,5,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,910
2774,Macy Nielsen,2023-05-28,2023,5,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,911
2775,Toby Yates,2023-08-04,2023,8,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,843
2776,Karlee Davies,2022-12-26,2022,12,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,1064
2777,Hector Escobar,2023-08-02,2023,8,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,3.4,Needs monitoring,0,845
2778,Javon Mckenzie,2023-02-19,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,1.6,Employee At-Risk,1,1009
2779,Lilly Huynh,2022-08-28,2022,8,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1184
2780,Anika Robbins,2022-08-29,2022,8,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1183
2781,Ishaan Robinson,2023-02-12,2023,2,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1016
2782,Paola Macdonald,2022-10-07,2022,10,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,1144
2783,Lorelei Sellers,2023-01-06,2023,1,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,1053
2784,Gillian Riddle,2023-01-09,2023,1,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,1050
2785,Atticus White,2022-08-15,2022,8,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.8,Employee At-Risk,1,1197
2786,Virginia Nunez,2022-12-07,2022,12,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,1083
2787,Caden Taylor,2023-04-10,2023,4,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,959
2788,Brooks Leach,2023-05-29,2023,5,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.9,Employee At-Risk,1,910
2789,Isabel Wyatt,2022-12-03,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1087
2790,Angelo Henry,2023-01-03,2023,1,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,1056
2791,Joselyn Moss,2023-01-19,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1040
2792,Diamond Mcclain,2022-09-09,2022,9,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,1172
2793,Eden Dalton,2023-03-27,2023,3,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,973
2794,Emely Parks,2022-09-03,2022,9,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,1178
2795,Corinne Hopkins,2023-06-06,2023,6,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,3,Needs monitoring,0,902
2796,Destiny Blake,2023-08-05,2023,8,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,842
2797,Zaria Kidd,2022-08-05,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1207
2798,Adam Ingram,2023-05-29,2023,5,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,910
2799,Makenna Foster,2023-02-01,2023,2,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1027
2800,Nayeli Keith,2023-06-20,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,888
2801,Devon Shannon,2022-09-20,2022,9,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.2,Employee At-Risk,1,1161
2802,Lucy Harrington,2023-07-01,2023,7,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,877
2803,Rebecca Francis,2022-11-04,2022,11,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,1116
2804,Salma Frederick,2022-12-05,2022,12,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,4.1,Employee is engaged,0,1085
2805,Avery Vance,2023-05-19,2023,5,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.8,Needs monitoring,0,920
2806,Stephany Jenkins,2023-04-14,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,955
2807,Brian Kelly,2023-01-13,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.9,Employee At-Risk,1,1046
2808,Keagan Villa,2023-03-13,2023,3,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,987
2809,Kendra Foley,2023-02-13,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,1.8,Employee At-Risk,1,1015
2810,Jabari Stanton,2023-07-13,2023,7,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3.5,Needs monitoring,0,865
2811,Phoenix Farley,2023-04-13,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.3,Needs monitoring,0,956
2812,Aurora Bass,2022-08-14,2022,8,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1198
2813,Enrique Parks,2022-08-28,2022,8,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,1184
2814,Kylie Cox,2023-07-13,2023,7,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,865
2815,Luke Burke,2022-09-22,2022,9,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1159
2816,Ricardo Mcdonald,2023-07-13,2023,7,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.4,Needs monitoring,0,865
2817,Camila Hodges,2022-08-12,2022,8,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,1200
2818,Tripp Sanders,2023-06-21,2023,6,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,887
2819,Davin Wade,2022-12-31,2022,12,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.7,Employee At-Risk,1,1059
2820,Pierce Bender,2022-10-16,2022,10,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1135
2821,Marin Mosley,2023-04-12,2023,4,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3.5,Needs monitoring,0,957
2822,Barrett Sosa,2023-05-24,2023,5,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,915
2823,Eliezer Briggs,2023-01-23,2023,1,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1036
2824,Talan Garrett,2022-09-09,2022,9,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1172
2825,Van Griffin,2023-02-22,2023,2,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,1006
2826,Roger Kaufman,2023-06-29,2023,6,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,879
2827,Ignacio Mcintyre,2022-08-30,2022,8,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,1182
2828,Jaydon Lambert,2023-02-26,2023,2,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1002
2829,Serenity Carlson,2023-02-07,2023,2,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1021
2830,Leslie Maynard,2022-12-09,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1081
2831,Craig Sherman,2023-07-13,2023,7,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,865
2832,Lilyana Huffman,2022-11-14,2022,11,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1106
2833,Jacey Reeves,2022-09-02,2022,9,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1179
2834,Madyson Silva,2023-04-30,2023,4,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,4,Employee is engaged,0,939
2835,Liberty Poole,2023-03-30,2023,3,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.1,Employee is engaged,0,970
2836,Antonio Romero,2022-08-13,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,1199
2837,Jaylen Butler,2022-08-08,2022,8,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.1,Needs monitoring,0,1204
2838,Gloria Marks,2023-07-03,2023,7,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,875
2839,Jaylee Cunningham,2022-10-23,2022,10,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1128
